Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
84014.4115728883,6.84807242361254,7.14582267561899,3.23,41819.3638421433,1696785.90247217,"USCGC Martinez
FPO AP 67990-6855"
65489.2917326448,6.25995654959687,6.75015147171596,3.12,22599.3741128161,980161.627409698,"389 Luna Squares Apt. 797
East Russellmouth, AL 36775-2638"
78545.3241740573,5.51553553297444,6.33569266426641,4.21,34477.4658628498,1167621.04644969,"1162 Michelle Green
Cheyennechester, NM 45297-5228"
71893.4720770835,6.2900712142367,8.12688859258514,4.22,19033.6111782126,995849.775109822,"USCGC Gomez
FPO AA 97030"
,5.82632398380919,6.49519899509566,2.14,37252.9621731878,1276494.76456349,"3960 Bush Walks
Kimville, TX 38356-9719"
77504.8042344782,5.68895650454444,7.28881915597083,5.29,,1649156.60763173,"2669 Karen Square Apt. 062
New Jennifermouth, PR 19498"
75668.9321257755,4.87319308846167,8.45419167080097,3.27,40746.1202198291,1603268.21106073,"216 Oliver Keys
Zamorafurt, GU 66579"
77032.2707138947,5.34585938969713,7.51668314491481,3.22,29023.3535238098,1314387.40664114,"Unit 8133 Box 6709
DPO AE 86310-8698"
71467.1301555069,6.48515051672506,6.99517931789206,3.33,39812.3064194696,1357366.52831622,"72667 Timothy Flat Apt. 173
Robinsonmouth, GU 99851-4011"
70189.0059107664,,6.12078174482011,4.26,53705.1317320747,1308017.31423917,"47143 Terry Plain
Karenfort, AL 41285-0143"
77085.5471072141,5.56568996421894,6.19794205865452,4.44,21287.4425188034,1246015.29685811,"231 Michelle Falls
Williamsfort, AR 04033-9918"
80957.0529295113,6.80213379572759,7.07359288796613,6.2,30545.4876479328,1467959.52879068,"24628 Gray Curve
Kirkshire, WY 39107"
56986.8331307688,5.73351885801698,7.88328064580228,5.17,43921.1088418189,1239309.91470995,"736 Tara Dam Suite 886
Port Katelynchester, LA 57144-8259"
69155.6458141194,6.55091135895203,7.39217728094995,4.31,40808.1362062718,1457022.63039826,"31028 Smith Springs Suite 877
South Jeffreychester, WI 94105-9295"
76850.3794403577,5.2354287878465,6.37640125063399,4.04,,1315666.87392321,"8088 Miller Plains
Mollyport, AK 44811-8095"
70866.7167875807,5.87055796633532,5.72860732754682,2.45,24511.8199845411,885709.764284407,"538 Roger Circle Apt. 824
Juarezport, OR 83733"
54028.1009711838,5.17610325154809,6.18801688444162,3.2,31319.536026881,566645.857832156,"PSC 9663, Box 0897
APO AA 89838"
64315.3104725195,,6.3893809538323,2.1,34940.354757964,1088176.20051646,"759 Oneal Crescent
Colleenport, NM 31592-5032"
66374.6873331831,5.78974406481987,6.18476791267988,3.11,36809.1249331248,1105737.46154384,"280 David Viaduct
New Laurenbury, GA 91091-4353"
63221.9150383904,7.37016524361326,7.83047212227565,4.3,44348.4203411097,,"23837 Kayla Lodge
North Susan, ID 23300"
80417.5439405608,4.7375690880234,6.83705113263386,4.32,44523.989089582,1412144.50844423,"91640 Christina Islands Suite 013
Jillstad, IA 21280-8165"
73053.9532182008,5.71299882427934,6.6731424629307,4.3,41686.5189267608,1220724.17725501,"2248 Bell Isle
Christinaburgh, OK 79572"
62948.7357082214,5.87779057315836,6.97442447624738,4.49,30494.5096136604,1011909.69443134,"88935 Thomas Ports Apt. 639
East Kimberly, MS 36461"
59037.6092382961,5.20613894305566,7.7017751476615,5.41,26234.1095436691,685922.385178446,"USNS Johnson
FPO AA 60918"
67314.7448754537,6.42330403972143,6.06808298095919,4.26,31872.7762995786,1175190.67297647,"6245 Steven Alley Suite 766
New Manuel, NE 20516-7507"
58714.4814528011,5.58848671377829,8.11465674209701,5.28,32762.9364595688,1053891.64486387,"005 Robin Road Apt. 246
Port Larrychester, NE 24085-7161"
78286.5179115448,4.23688073809873,7.46513643319136,5.29,42425.7763519883,1360502.24881204,"379 Williams Loop Apt. 647
Port Staceyberg, VA 40911-0337"
68785.2033116143,,6.59960781111112,4.03,48564.7985430376,1409038.98711763,"2707 Kaiser Summit
Port Jason, MN 67672"
62970.7214310184,5.52929539212291,6.59697306119094,2.48,14241.2487697108,547794.571192258,"12649 Cindy Parkway
South Joseph, CT 07688-3813"
85048.1958672361,4.55205969958335,6.49289317233244,4.38,,1211442.94076542,"0191 Danielle Park Suite 342
Matthewmouth, ND 66877"
82425.0533707594,5.33268906732765,5.69808251763524,2.36,41020.4396618127,1403296.25760751,"298 Edwards Village Apt. 878
East Jeffreyshire, OH 06998-9930"
68817.202356153,5.9036738190545,5.33055713967425,4.07,35621.6775352441,1125696.86236781,"6322 Jensen Overpass
Port Seth, UT 98405-6588"
63170.3821791536,6.24285081118575,4.88718399523643,2.09,44345.0769568497,1067191.97994647,"3488 Marshall Summit
Warnerport, CT 34831-0820"
66943.7999933634,4.21379359712117,6.82649360784888,3.03,28984.510210235,,"340 Peggy Village Suite 573
Tammyview, TX 20289"
74591.282352448,,6.82668628515548,3.19,28860.9453424971,1341069.1598099,"8904 Morales Crossroad
South Deborahmouth, MA 50627"
62302.063847931,4.64920348730824,7.4843437000973,3.44,40291.1944876502,777718.89864854,"286 Allen Common Apt. 060
North Katelynmouth, OH 14510"
67559.6667151045,6.87359240443467,7.15796357836116,5.05,32487.567672391,1539465.41967738,"68740 Jason Parkways Apt. 313
Jasmineland, UT 82929-2936"
70791.5190743963,5.08647949013104,5.29338316497502,4.03,,738760.747431326,"94998 Castro Mill
Richardmouth, PA 16381-9282"
61015.5078388138,5.38928553645724,5.72516030771282,4.16,39588.2295433295,777144.254249344,"14496 Alexander Lakes
Port Darren, IL 51842-5682"
65013.2124461944,,7.59132805238124,3.13,23039.8894739994,1131040.70232424,"5299 Rodriguez Springs Apt. 297
Castillohaven, RI 44975-9034"
59179.8686042414,6.21548828821461,6.51924928681665,2.45,33549.5530603176,892718.091007387,"528 Nancy Points
Lake Edward, FM 85808"
44426.2629823776,6.20594199207873,8.31228210496686,3.06,55838.913085095,1344406.93015855,"738 Sue Forks Suite 386
Lake Katherineville, MI 07940-4286"
52890.0458248743,6.7010085327932,8.85965098729718,3.21,27165.2339498899,1174949.86079067,"246 Anderson Circles
Sarahshire, TN 88894-1090"
57896.6032128759,5.45022145816967,7.63144739569546,6.3,35960.6256615246,948054.008678743,"4667 Brandon Lights Apt. 706
North Loriside, HI 90662"
67548.1681021508,5.76057998621488,8.19438104232153,3.4,50213.7385555728,1432902.75287187,"PSC 4208, Box 3441
APO AA 84455"
72009.1984728993,6.32769600505471,6.86173918045339,3.49,59313.739116675,1649947.15975201,"824 Katherine Creek
Lake Leslie, KY 06569-7910"
50143.6448540466,4.23005141436495,7.97924999730783,4.04,67601.2235578753,1168588.03132077,"79390 Scott Flat
Wongbury, SC 60268"
63335.7949057236,6.29512048443317,6.30811423776209,3.44,35469.0286650632,1172514.72247398,"524 Patrick Heights Suite 522
Lewisport, VA 82776"
66083.1659010237,4.21332295315688,8.90838054178153,4.17,39185.9950343121,1051173.46489888,"54042 Proctor Corner Apt. 796
New Staceyville, AL 77840-1927"
68577.1097331161,7.51513058274459,6.43493566648862,3.29,23927.3319214044,1235747.51159156,"622 Felicia Coves Apt. 084
Port Ianport, NE 80183"
69605.5445496439,5.7854659179106,6.55725631468804,2.13,17597.0411280884,984010.705289919,"7298 Linda Turnpike
Lynnstad, FM 06435-7232"
57276.7190977503,8.27414748984557,5.53062474393209,3.47,35374.2491756883,1210610.16256962,"544 Rivera Path
East Mark, AK 64190"
73682.4862087209,4.61118386656417,5.34702706113625,2.22,34366.1801002077,766078.370769281,"364 Benjamin Place Suite 843
South Karen, KS 76654-9243"
74056.5691372893,5.91518393371309,5.89226871319615,3.09,38822.8341855721,1234636.45181904,"USCGC Duncan
FPO AP 61349-9468"
60325.9858764533,6.81245206793051,7.64743860932731,6.45,38418.0583016185,1364306.76868099,"2441 Amber Manors Suite 444
Kleinfort, TN 26624-3469"
84851.1600709485,6.35901522489954,6.20615651214946,2.48,34265.5263731542,1429383.35217432,"084 Janice Islands
New Howard, TX 30144"
74008.827555036,6.354988920594,9.06651598528433,5.28,32743.7802965271,1680788.28655763,"28451 Aaron Crescent Suite 764
Lake Mary, WV 10610"
64059.4424745828,5.78911353718974,5.93569928125112,3.12,27865.9960716987,884891.495519528,"979 Kiara Park Suite 926
New Joshuastad, ID 05392"
71579.1264012525,6.00114025860024,6.16645907685758,2.44,40130.5407680246,1198572.86630025,"Unit 3168 Box 1461
DPO AP 93389-0125"
64730.1267744136,5.68994350377269,,2.37,31879.3238429842,996924.691426728,"434 Zachary Villages Suite 228
West Lorraine, GA 90758"
70763.4235971874,6.81201080164081,6.98249761032778,4.43,29873.9884137859,1417403.31186056,"8016 Albert Underpass Suite 606
South Catherine, SC 07163"
62072.0725537516,4.43174494780237,6.9924380084574,4.33,23853.9678095599,549947.248247063,"556 Nguyen Extensions Apt. 746
East Trevormouth, MN 70379-9628"
63209.6888655707,5.22548792775371,8.69281787828743,4.24,33967.6729010251,1241699.11712141,"01546 Annette Cove Suite 203
Clementsport, MP 78826"
61009.1093496423,4.66256914427849,7.08300253705117,3.41,60309.1222488708,1258686.2857108,"39003 Joshua Oval
East Jacob, CA 65413"
62566.7628045374,7.69049345093938,5.82897548735279,4.28,26717.6049340567,1144177.77600167,"51832 Lindsey Locks
West Donnaburgh, DE 19633-6063"
60426.509695852,6.09114752652443,8.84568995556738,6.08,,1518387.14164683,"8906 Patricia Corners Suite 926
Davidsonville, PR 86858"
,5.4120441528792,6.69466841851563,4.04,31048.9908332516,592512.428322812,"83609 Sullivan Shore
Montgomerychester, MO 60768"
65827.3351416625,6.90353684991159,5.98071551997378,3.14,46346.6233036223,1283590.45887276,"281 Chen Cape Suite 523
Burnsfort, AL 87881"
63376.7077650188,6.25400223731132,6.43747844833822,3.16,29743.5932044498,1014093.30996462,"8394 Nathan Summit
Port Johnmouth, NE 50019-6886"
77275.7662671559,6.5478933253162,8.02776507804493,3.31,41162.337828517,1535152.07371691,"2768 James Trafficway Suite 095
Gallegostown, MD 36169"
68057.065801581,6.7484094776743,7.88301868392948,6.2,52547.8291661843,1754576.14555012,"02202 Morgan Trafficway Apt. 654
East James, MI 98044-7856"
59828.7951076038,5.51554772901416,8.0612378736006,3.5,47590.8263904608,1384965.65417465,"948 Murphy Gardens
Robertside, KY 53619"
65672.2044219851,4.26764743800051,6.12215759440124,4.08,34640.7223677415,554253.054010299,"87947 Dean Valleys
New Felicia, NM 07523"
66667.3254853934,6.64606691763619,8.34895313292407,6.29,37198.2919798691,1502451.1137147,"USNS Thomas
FPO AE 22417"
78074.9479931889,5.69165041163704,7.73593194084642,4.06,58051.6006596404,1930802.91896111,"35058 Gregory Heights Suite 044
Garciaburgh, GA 63314"
77911.3570329685,5.61580954030773,5.05869669964851,3.04,42795.3465645684,1309860.05880417,"USNV Morris
FPO AP 49380"
70378.4916290704,7.48659569958457,5.16586725549906,2.35,31646.3776860644,1110525.98867392,"347 Nguyen Center Apt. 713
Nguyenmouth, GA 87473-7584"
62845.1068407475,7.29273616502628,7.39154920227085,4.26,44604.2689723787,1543357.45351051,"Unit 9774 Box 4511
DPO AE 44963"
69699.5187656746,6.67070154864299,8.23958850173321,3.06,47248.8140473671,1736442.47997826,"01484 Wright Plains
Nicolemouth, GU 35434"
75477.5171803375,6.71057061402447,7.05780980982517,5.03,18878.7992777287,1370367.78795493,"83819 Crawford Trafficway
Lopezchester, MH 76931"
79750.2960291813,6.4531483271959,7.09251745831936,4.15,36085.1010759273,1614916.46862382,"USS Cline
FPO AE 74379-7138"
63617.8955495007,8.04805277146231,4.93261745817923,4.46,30692.9169031863,1124463.04040318,"714 Valerie Isle Suite 592
Atkinsonmouth, LA 88128-9040"
71501.1388030428,5.06252490517381,7.06003804578331,5.26,44428.1528985916,1293383.8900123,"6670 Murray Street
Kevinside, WA 07925"
81570.5411536546,5.04478319545419,7.37114308769816,6.29,32485.4096244067,1472967.81431064,"658 Peck Island
New Tanya, SC 41055-0305"
60270.4548473354,5.81299299685946,7.25668429701644,4.21,26945.5749196884,1009809.98359654,"4405 Erik Alley Apt. 566
Davidshire, VT 54733"
66407.7914469359,6.30368591744395,5.85879705620434,2,38707.5255190199,1217061.25364758,"77722 Shelton Summit
West Ronald, AL 87671-6135"
74479.3377579744,8.41532785643511,5.25487298221842,3.33,34615.9560527424,1637335.30278856,"66096 Scott Lake Suite 184
Brooksport, CT 91240"
71830.7464620338,6.03099505063145,8.78306359109181,6.1,39939.8032452618,1570904.97723405,"915 Brian Brook
Stephanieton, FL 61769-6794"
75869.6548185226,5.84448089007376,,2.24,27606.007209163,1002690.89930323,"43472 Miller Cape Suite 583
Lake Ashley, OR 81912"
75774.7184997744,6.77673028110893,7.63360865273183,6.32,44508.6030588518,1814550.90142387,"2562 Daniel Mission
Tinabury, VT 69713-4029"
75174.6580673656,6.91756355721524,8.53424491622381,5.16,40179.1657035161,1677005.14043603,"USS Ponce
FPO AA 96735-0763"
73688.9466069312,5.30664950499288,5.80078331187413,4.13,38977.4651170639,1173201.51895525,"36687 Madison Mission
Leeside, CO 27911-7089"
53409.2769774052,6.49554386915047,7.27483655339296,4.02,22522.8816041443,860346.470698685,"591 Sherman Expressway
Josephberg, GA 66016-6908"
59167.6353957442,4.18703154949961,6.03937781748979,3.46,39496.1275615263,631712.723781489,"7612 Price Knoll
North Tiffanyfort, DC 28501"
69429.1857744442,5.99333604814063,7.10404255553138,3.11,44822.3484022902,1330929.47215358,"3617 Brandon Light
East Ashley, GU 71052-2188"
53365.0239838129,5.8144561263728,7.88690460133399,5.02,36419.234105328,879356.366048286,"360 Christopher Road
South Garyburgh, DE 52487"
59114.1961083593,4.56454421543131,5.77633034131683,3.14,40488.3334778232,635419.365216302,"02169 Collins Forge
Hensleyland, NC 12535"
63143.622709167,6.11244438568358,7.30628941955331,6.43,33577.5095132655,1085494.82011086,"95940 Jason Trafficway
Johnbury, DC 77971-4619"
70956.9997153261,5.55159177293153,6.66005061128853,2.38,27811.6390861965,1024601.56275392,"744 Davis Landing
New Valerieberg, IN 24230"
66197.491286643,3.5734851771656,5.30799455159904,4.14,35919.8540884948,701865.772956316,"8277 Danielle Estate Suite 526
Lake Rachaelchester, TN 23079-6650"
64497.2709884309,5.85513230945698,6.34437964245266,3.12,30018.1205633572,942663.94153757,"5807 Freeman Court
North Mary, VT 01837-7658"
80948.1098754404,6.70618727614996,7.92561228206982,4.41,32517.5314113963,1838092.10249886,"PSC 0218, Box 4677
APO AP 39400"
77193.94342456,5.76395367645585,7.1701688895413,5.31,19630.0199063306,1065150.78675382,"46793 Anthony Spring Suite 061
Williamsview, FM 58758"
58874.2738434815,6.34205541839681,6.645741991377,2.11,19772.521662249,849566.085544592,"480 Mejia Trail Apt. 386
Debrafort, IL 34297-4867"
67123.3336327857,5.19554881799889,6.85694934867901,3.23,27725.5271803947,949892.531370181,"5096 Bennett Oval Apt. 544
South Josemouth, SD 83663-3413"
71642.4637750562,6.40120392145298,7.07490996104123,4.03,27727.0325302041,1294967.41073787,"282 Frank Freeway
East Michaelside, DE 91260-8323"
74614.8244939171,5.00881673673497,5.96319470139652,4.31,46070.4433961871,1033881.13480053,"933 David Station Suite 518
Tiffanyborough, NJ 59874"
63358.605921273,6.19484246527645,7.48675725925622,4.32,38575.2731977499,1280700.40325284,"59368 Miller Trafficway Suite 095
Banksview, VT 62470-6977"
68595.9977183708,6.54851967097546,5.91106146421123,2.09,55323.9572581655,1388840.17386976,"9569 Chloe Ports
Lake Stacyshire, NE 25955-2308"
81668.7894312623,6.88963460253455,8.40368312061092,5.02,28884.0509130905,1940225.90750485,"85544 Cox Centers
Davismouth, NE 55867-0973"
80379.0553582093,7.07093048337015,4.4073460820254,4.12,54143.3287032226,1586889.99463117,"5992 Sanders Freeway
Orozcoville, IL 93327-1981"
59195.3258654185,5.94696051775346,7.86877195718692,3.24,30774.7531388206,962081.419999569,"30920 Griffin Club
New Kimberlyfort, TN 88640"
56909.8347619114,5.85431806920591,7.61518810539092,4.09,36794.1993721251,1049798.78493061,"01713 Katherine Court
New Susanside, WI 21196"
66959.3398311588,5.36912903356863,6.3948803183977,2.27,36043.0204889754,1040781.79535933,"580 Maxwell Extensions Suite 388
West Carly, WV 33983"
52267.2473452535,6.64926098184229,8.5122951132692,3.48,25983.5196989931,1100380.26063815,"343 Burns Drives
Kathleenhaven, AL 73693"
38868.2503114142,,8.96690596802721,4.22,25432.0767726152,,"86840 Jonathon Field
Stevenport, KY 45694-2395"
67466.2985815179,6.20766280384041,5.81643633260402,4.09,47444.7128295442,1283764.78775608,"847 Wesley Vista Suite 668
Butlermouth, IN 29187"
67453.081308719,6.02545186097017,5.55228986195595,2.09,49085.9627805336,1162949.67898602,"8049 Joseph Ville
Austinshire, OH 39898-5331"
64405.6494410839,8.00541264533959,7.87940846644365,6.12,42611.5397033793,1420979.1842857,"65018 Mcdonald Dam
Hineston, FL 55892"
62485.9014733185,,7.23666116332713,3.29,32428.1257728743,972670.813322432,"Unit 2473 Box 7729
DPO AA 36548-9176"
84613.5429311436,7.08919573476108,6.80906910596726,4.18,43480.699705138,1804243.86044844,"0559 Bryan Plains
Christinaburgh, KY 52933"
69616.213553575,5.35007882570672,7.40070676367716,6.38,,836883.565261849,"9086 Sarah Pass Apt. 676
Padillamouth, AK 72972-4551"
68173.7743881502,5.20737021389606,7.06620873837322,3.16,57699.957556293,1294647.58916718,"647 Michael Cliff Suite 122
Evanschester, NY 62341"
80431.0355971981,5.47491083378913,6.32261085737709,4.05,34615.5984863173,1300479.13327003,"35149 Dawson Valley
West Juliehaven, GU 84851-7166"
66098.5707230868,5.87582040797688,6.58690402828605,2.13,28433.8503490507,1040376.99516961,"USCGC Guzman
FPO AE 96158-4679"
63866.3679047165,,5.86244787097426,2.02,,1193253.80104333,"531 Peck Park
North Johnport, MA 11372"
76960.7790731426,4.9115906165884,7.44654603173921,3.21,55375.6682145548,1618127.60686806,"46521 Williams Mall
West Richard, OK 68233"
75595.7020666992,5.0119209584696,6.68979389885026,3.4,30177.1179647355,1113856.54339856,"61875 Sheila Branch Apt. 296
Stephanieshire, NY 63229-2478"
68214.1409502263,6.83327865938608,7.61959375690245,5.29,37311.6641419976,1706291.99055932,"2079 Little Flats Suite 920
East Stevenville, MA 36496"
50881.9106673186,5.38413832687433,5.12224148413561,3.22,35777.2946892266,658644.617000323,"294 Angela Common
Laurieshire, ME 68533-3663"
63780.9979003448,6.68716253965802,7.76906770677443,5.02,,1168993.73758356,"940 Jones Roads Apt. 703
Ericport, CA 59316"
73193.4359277165,5.30733012221624,5.11594516424013,4.08,35707.7623013824,1123209.85469296,"26579 Janice Club
New Steven, VI 56204-3194"
73875.6760087392,4.93469717218828,6.49953359470924,2.09,34332.4209629678,915818.453121557,"332 Cabrera Shoal Apt. 452
New John, WI 34660"
,4.57382126518511,6.40466503858842,3.24,30636.4615768539,1134142.9159604,"USS Nixon
FPO AE 74737-2918"
76221.7929959616,6.46530609998047,8.29983644088159,3.16,30324.1914277354,1589765.4967532,"6557 David Corners Apt. 844
Cooperfurt, FL 23835-5841"
53630.3168060839,3.44613115424902,7.04816983218744,3.06,43358.5705012989,552585.354099166,"42201 Brandon Brooks
East Justin, MT 68266"
70488.7828053115,6.70781826568659,7.47630152354785,6.33,38326.0033646932,1352917.17686139,"2412 Terrence Stream Apt. 340
East Juanland, AZ 60790"
76149.2210158567,3.43071349795293,7.38367476013599,4.31,30532.992394612,,"106 Scott Plain
North Audrey, AZ 04363-0913"
63748.2424800292,6.25142505046103,8.5359234513987,6.21,47926.4080184863,1589431.17066426,"26516 Tiffany Walk Suite 287
Gillside, AZ 62937"
73038.2248219513,6.5040534001194,6.91614275790995,4.47,32508.9097333748,1348883.32147854,"11766 Gallegos Falls Suite 762
Stevenbury, KY 91300"
76992.8188359393,,6.04933196228058,4.46,,1212440.28976294,"8188 Henry Gardens
Port Rogerberg, OK 27962-5231"
89510.9158248851,5.86274264945227,8.2162634234929,,29766.444065653,1580727.45028883,"10694 Amanda Orchard
Cassandraport, WI 70523"
70438.3936306176,5.83656262054301,6.55882670640086,3.2,29990.6253560285,1215288.48951187,"729 Singh Drives Suite 258
Roberttown, KS 39950"
64345.0714313881,6.1788514349512,6.70769183182496,3.18,48621.1685145585,1391788.8486694,"119 Thompson Place
Christinaton, DE 48205"
65901.4770917651,5.9983313353146,,6.35,32810.137953824,1127248.61023368,"Unit 5691 Box 8533
DPO AE 09658"
58858.0216528984,7.03346178603224,7.47143211518987,5.24,23978.5888625473,1234609.73890829,"USS Brown
FPO AE 78902-0715"
59716.5830745135,5.07804265243038,4.46053037010385,2.01,49859.4990656439,936234.347590201,"73567 Daniel Ville Apt. 562
Vanessamouth, MP 12924-0251"
89112.7026274767,6.56744067647224,8.01503415669102,3.46,29673.0226403164,1852338.46924596,"2948 Andrews Cliffs Apt. 191
Jessicaview, GU 74128"
85522.8910788361,6.02077931965994,9.02411644704635,4.37,49257.8511025515,2009937.70262842,"494 Kathleen Route Apt. 078
East Tracichester, FM 41408"
50005.0487490794,7.62691843774574,5.86994143472998,4.48,32614.7770781361,828127.027646577,"41386 Casey Mission Apt. 524
Leslieport, WY 14692"
71491.3810835551,6.42596093213533,8.90445470045686,3.41,42631.8369765353,1661119.50062796,"441 Bell Roads
Howardfurt, MN 15904"
65608.6077052331,7.56924706397878,6.73962339209701,3.15,28774.4266817129,1295901.45446558,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024"
65431.3247994733,5.41062394620377,,6.43,23365.4446190273,989643.031389013,"112 Jennifer Locks Suite 881
West Mark, VA 43382-8111"
81909.5069257155,8.53634617043562,6.63394457375524,2,30777.9701749656,1788515.81761293,"183 Brendan Trace Suite 990
Millerside, FL 28725"
82514.2991825667,7.12776252873144,7.79162495347585,5.09,32252.1436978644,1814855.15488252,"Unit 6643 Box 2423
DPO AA 82069"
72764.9309224935,5.90526722992112,7.99832447009939,5.07,19595.9636838165,1170705.16624077,"4903 Burgess Square
New Julie, NY 69102"
55288.8374472307,6.19418228448779,8.34521734191762,6.41,31144.6552116405,1090788.98123406,"386 Johnson Shoal Apt. 607
Lydiashire, OH 14525-4403"
59420.3532568254,4.60779309230179,5.76378795750659,2.25,20691.4787849556,440585.029390805,"6441 Devin Cape Suite 400
East Donald, LA 54008"
59042.5770622158,7.24867834762585,6.43965110880835,4.5,33182.4362764669,1029439.23386328,"85315 Jason Junctions
Katherinestad, MH 96677-4715"
76650.5903653955,3.41304495947809,,6.08,36333.9528477667,,"911 Bean Spurs
New John, MO 60974"
59912.8239044794,6.74431921581533,5.80626555489554,2.02,38092.9276042452,985283.881557834,"9936 April Plain
South Robert, AR 47420-4991"
69544.1281723351,5.29586420135572,6.14354519801845,4.29,27071.5290296823,879062.590707361,"2114 James Oval Apt. 035
Bryanburgh, AR 85968"
56588.236919935,4.93160387371514,5.23045127397775,4.32,38132.4644838197,609402.775254889,"1214 Dennis Skyway
East Pamelastad, HI 95893"
66269.5127685846,,8.19150263240973,3.26,18114.5752176027,1168859.11718219,"13878 Lori Points
Butlerberg, AZ 93348-9767"
74890.9361223623,6.96135484882265,6.99904496727951,2.3,25333.8708467378,1307506.56506919,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
71053.6919581162,7.0051522176029,7.44590386564819,6.48,29359.2051659384,1357250.57125695,"096 Thompson Land Apt. 282
Gutierrezside, MH 02278"
60721.0957308188,6.44095415268021,6.94244614423453,4.2,29978.6590901384,,"793 Landry Mountain
South Shannon, PA 26333"
70204.3862495624,6.36500474360896,6.49496655046152,4.11,38773.0940687909,1294615.00774615,"035 Murray Greens Suite 071
North Richardstad, ND 69006-6808"
62347.2508492543,4.45953243222815,7.40814595726708,5.42,37499.0054957231,911656.105297776,"953 Owens Brook
West Jonathan, AZ 20829"
73688.5939710167,6.26332055446205,7.57603401451525,3.42,30994.7998928138,1149327.65596551,"USNS Smith
FPO AA 61423-8670"
45685.2499205068,5.34246815962064,8.09367208018998,5.02,30345.5901592752,867714.383849051,"708 Murray Motorway Suite 993
Adamhaven, FL 90718"
70689.3643387317,5.86524638555931,6.46290046463488,3.29,21350.0997456267,973068.557034952,"PSC 7179, Box 6714
APO AA 57159"
74510.7903600642,,7.93039326617317,5.19,9579.07178219133,1084408.43995359,"0543 Michele Spring
Gouldville, ND 34180-6287"
98468.2536411164,7.03538339476109,6.62923345046328,3.05,50676.312403938,2275455.30553243,"USNV Hoffman
FPO AA 45311-5701"
69275.0472922789,6.13132616745444,6.25044768427959,2.5,40144.7506056009,1233205.19558341,"31046 Aaron Ways
Bryantown, AL 26462"
65969.7070357078,7.32597562204949,8.02096550654236,4.09,61772.7568097293,1906024.63648501,"6609 Andrew Extension
Emilyland, MP 55694"
65897.661570333,6.15533817682283,6.52011962392461,3.01,49667.6063723999,1412626.51874178,"474 Mckinney Underpass
Lake Andreaview, CA 16833"
72110.5049882194,6.98971189847005,7.05024196888111,5.33,23411.945541614,1208761.05583715,"952 Richard Spring Apt. 574
Moniquemouth, WA 18628"
82069.6606021321,5.49141938767638,6.36811290790226,2.38,47005.4968062422,1710924.36652353,"547 Ashley Knoll Apt. 840
North Veronica, LA 13077-7129"
47422.7458249618,5.89150658002591,5.33653468129093,2.16,42771.4059799306,,"08059 Bailey Fort
Sandovalland, NJ 68704"
71713.7982628283,,7.84524039520244,6.15,26861.1333600882,1361828.84804824,"5672 Barton Port
Gonzalesborough, PR 77884"
42348.1624599148,6.7917010230989,8.38648503567162,6.41,33609.6946640883,904785.163156035,"329 Duke Rest
South Juanport, GU 60058"
61393.0501147887,4.38617978380282,7.86725558734719,6.33,44258.9019346992,980141.219107667,"PSC 0015, Box 2446
APO AP 94869-0746"
63783.5313013465,5.67988045612909,6.42999712051837,2,32620.4073221381,798254.224544436,"2277 Cody Island
Lake Frank, NJ 80726-0483"
59803.1537100861,6.71417241016623,6.90862830883675,4.05,30788.3039096784,1026505.82056591,"5262 Dean Divide
Billyland, FL 74609"
92201.2143253864,5.23516556054166,6.45121399922573,4.03,45452.2802779377,1692335.96361879,"4931 Kristin Cape
Christineburgh, ND 06300"
75967.1350846708,5.93936968926165,6.11165842246446,2.32,38897.0915835211,1405505.24370139,"6395 Bruce Passage
New Michelle, AL 72494"
61300.2812759971,5.76443451833306,7.11145100024237,3.35,33922.6329772655,,"1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
77695.0049627357,6.72050213503792,,2.34,42122.5351452511,1723775.01411799,"71136 Elizabeth Parks
Watkinsshire, NE 69474-2127"
66764.3984517923,5.09811727635137,8.64624901367577,6.18,28467.2114417195,1238406.18978395,"0748 Richard Lodge
East Mary, NM 61589-8091"
56734.15695289,6.50784670658491,7.57274724668497,6.45,35452.5915086868,1317160.40262293,"243 Singh Course
Hodgeston, WA 03755"
66138.1728201353,5.44619093757798,7.17792411107868,4.42,40675.7983663509,1155752.74474025,"02787 Arthur Plain
Wernerbury, IL 60921"
48747.1550499071,6.18844112239574,8.84750702496512,5.49,31266.9018514715,1040086.66408102,"8172 West Gardens
Kevinshire, MD 69882"
73101.2186404007,4.64018503118036,7.38512517823862,6.32,39998.462639656,1266947.26397664,"92604 Mcintyre Ridge
East Kelseyport, DE 66874-2943"
69248.8077356116,5.64547984616106,6.69976851029951,3.5,57771.2923461803,1422230.96012399,"1500 Brandon Green
South Julia, NM 84899"
49825.8488456364,6.35826669272198,8.38439201490295,6.15,46399.8095940785,1224778.62279697,"4405 Smith Harbor
Port Margaret, GU 67322"
67557.2218497363,,6.19383546269328,2.49,18468.8141906653,973096.358177584,"2713 Flynn Port
Bentleyshire, IN 06799-9053"
59047.8026797259,4.95412147534922,7.53373341947857,3.36,26365.145089537,512252.803506491,"0585 Lee Park Suite 358
Dannyland, DE 84315-4350"
